Campaign_Type,Duration,Budget,Audience_Size,Audience_Age_Group,Engagement_Rate,Conversion_Rate
TikTok,55,60.7696394800055,73567,35-44,8.944935071901254,0.3195985983495258
TikTok,11,81.3985288666633,23805,55-64,3.7521625431658725,4.694138111429828
Instagram,39,99.11008331074946,95209,35-44,3.2502806965758757,1.9401217450664068
Instagram,31,38.1682227142845,53683,55-64,6.505291982739114,4.50245823146043
Snapchat,53,27.142902638664243,26688,45-54,9.872264203712312,4.811237784452737
Snapchat,37,40.39576764083642,1379,55-64,2.5044402899352827,3.099559211075913
Facebook,59,47.989647585155424,15592,25-34,9.50761907835332,2.8603609328921946
Facebook,49,32.684523211290724,82237,35-44,3.5863415944036943,4.598704534741195
YouTube,46,74.55516561561177,45700,25-34,4.640251161624893,3.822108415893702
YouTube,24,88.26075489882619,33827,45-54,6.305269334790764,0.8749760614029408
TikTok,30,65.20891195534765,14850,35-44,6.435140951947925,2.6724037016490363
TikTok,31,76.57542307806736,23705,45-54,4.161084290400081,0.25037697462389613
Instagram,51,50.699646043948796,5539,25-34,4.974355678480052,2.801239023981221
Instagram,2,30.319299946021403,85939,45-54,8.14204193143291,3.056575912506108
Facebook,28,54.91232456053137,69373,55-64,2.4069848734100012,4.562062388885832
Facebook,25,97.90979563199896,58610,55-64,7.163550277805783,3.8547153089314516
Instagram,47,36.072861414893346,67400,55-64,4.047024522373906,1.541969344956166
Instagram,37,73.58410680360439,95603,35-44,8.325260737218183,4.002329998877156
Instagram,52,21.09475124446505,61245,18-24,1.5921153418959897,3.4301600397985097
YouTube,38,10.26728352704826,6145,18-24,9.994248088342088,2.652196649074222
TikTok,25,94.5814970706371,95990,18-24,4.484598347001942,1.8462646424957827
Instagram,10,25.182735292415895,89863,45-54,8.244214083331947,3.8196194324394694
Facebook,4,53.75576435015074,43907,55-64,1.3797083781207506,4.922564131067487
Snapchat,10,31.437497767907153,72688,35-44,5.849782762986566,1.6747693614646901
TikTok,15,45.54897039261113,94409,35-44,4.694694063258185,2.809553087133363
Instagram,32,48.28809657947837,11602,35-44,3.099944242373108,3.440786119948279
TikTok,53,49.375772618555565,79762,55-64,2.9393696280249104,3.3940712357854554
Instagram,48,16.200868446409338,63911,25-34,7.80331651700669,3.3092049342722323
Instagram,6,78.1814566063332,60259,45-54,7.309217952846759,1.0801847846699295
Facebook,36,84.63247635722252,43325,45-54,8.910244170074002,4.674412862500712
YouTube,27,90.63661598156048,53644,55-64,8.573287935014907,4.2821729020361285
TikTok,45,54.772853245943665,1466,55-64,7.980534163106136,3.8623198977950546
YouTube,14,10.359064168517383,99783,55-64,1.760088205549652,2.687274694975504
YouTube,21,17.60236521136956,88116,35-44,4.415364440091513,1.2995758868923304
TikTok,27,50.41201200990116,98573,45-54,3.9647842805206763,1.4211524293887914
TikTok,33,93.7118219277165,19278,55-64,7.756878269003652,2.962981165110589
Snapchat,50,92.33623735939963,20552,35-44,6.012587088796205,0.3838103970825212
YouTube,54,60.749076048794365,84304,35-44,2.0383458867673423,4.2496949059683935
Facebook,56,15.987832488963058,69269,18-24,3.9529248815715268,4.373399118928171
Facebook,43,48.52819502801388,8634,25-34,8.64171970612049,1.7088719339468472
YouTube,48,10.069724452218697,9332,18-24,6.729548965247575,3.767358775330765
Snapchat,35,89.86937087582072,81811,55-64,9.997279486440217,2.7835298353956732
YouTube,16,28.30028446194865,98876,45-54,1.0887371435169846,1.4304548027684216
Snapchat,21,89.28080491730168,44652,18-24,6.388320115246821,3.4419481266420098
Snapchat,32,19.432992643792744,4393,45-54,9.49575281391588,0.394488206999431
TikTok,4,95.72818085323618,42323,18-24,6.631948123568542,0.47502974647449214
Facebook,18,72.54178816149346,87983,45-54,3.9985541307094103,4.827266300963953
YouTube,25,40.92003854694424,94660,18-24,8.20202812154747,0.7709423381868291
Facebook,58,81.00081002363625,68997,55-64,8.62434010537398,1.3597884066336077
Instagram,36,84.76646505084705,66047,35-44,5.76423302908452,2.300764310930184
Snapchat,7,73.19735409543912,71751,25-34,5.749736430393178,1.7943022160638429
Facebook,37,64.25485667011505,26673,45-54,5.075989747234114,3.4667784019651635
Facebook,53,99.80375445401863,47819,45-54,3.610614214765339,2.280908557750329
YouTube,46,64.34271308909801,68113,45-54,6.098638777771919,1.806216463568482
YouTube,22,37.772791738147504,45293,55-64,6.816033213426751,3.91324304261689
Instagram,3,54.86382187350392,16324,55-64,2.4957323012920964,0.9607419465377033
TikTok,36,17.13926483194624,73563,18-24,9.914218524792558,2.0974836244827695
Instagram,18,57.80206124725673,58380,18-24,8.396716560449885,3.990583032985113
Facebook,14,18.118843022544468,42820,45-54,7.662256769745374,1.5977673161280963
Snapchat,18,77.68243299779348,7661,45-54,4.192754622484275,2.686247032828649
TikTok,57,30.077451083565254,80916,25-34,5.818297884332042,4.477978056010479
YouTube,37,37.319727615676,88209,55-64,1.6734564708164013,2.260011066238886
Facebook,52,75.39455510203732,99561,18-24,7.595995046646716,3.721975371581194
YouTube,56,95.64443134649686,74320,18-24,9.164238146766694,3.621339047435839
Facebook,6,66.58036714072327,38239,35-44,8.621717082509534,3.54739256954845
TikTok,38,63.39858614346964,99112,35-44,5.680398259725874,4.743383327997902
Facebook,15,86.44713526740846,59211,18-24,4.1438774628242925,3.042697953107006
YouTube,43,88.20476509215591,34785,35-44,3.966067173851294,2.3196454334332843
Snapchat,37,56.29779660873405,51907,35-44,4.092017968200631,4.460034864505789
TikTok,16,61.5843664904433,26493,25-34,6.235462534806514,2.2753869100004307
Instagram,7,60.721577097753695,2748,18-24,4.938269618997803,1.9098916644994484
Instagram,7,46.67787306933398,28616,55-64,9.826912114336192,0.16530179609404577
TikTok,59,75.44120822520524,36128,25-34,4.501002117350706,3.540456666949939
Instagram,5,28.39043639320211,65330,55-64,5.073855949385698,3.2186266619556227
YouTube,4,53.90771040829967,51483,45-54,5.989617838136647,2.063986445891944
YouTube,47,11.973319522047646,95363,25-34,2.6869210355886812,3.197202311968143
Instagram,46,81.73502750797043,87536,55-64,5.568175019707153,1.0176824746131214
TikTok,31,36.94123563052252,59418,18-24,1.5401142033006918,1.4435576829492727
Facebook,48,59.387633984794626,36007,55-64,2.780818051738965,0.3453836155257367
Instagram,34,96.10917833814786,53365,35-44,8.28808413742203,2.7387711297679656
Instagram,29,13.953760885342561,9379,35-44,7.626437898379342,4.951052964191853
YouTube,58,18.22272749062313,98947,18-24,7.233111212716466,2.334935444421653
Instagram,24,86.54916638169867,45734,35-44,9.255046163055228,4.831937416853508
Snapchat,55,64.52702508979746,28902,25-34,4.316760974019781,0.6070961519599137
Facebook,16,49.55005152519092,77172,35-44,8.522355310191742,3.669363057944725
YouTube,28,25.69708072041263,53241,45-54,1.075857188798191,3.008332823093265
TikTok,50,92.53106655871812,43225,55-64,9.475612276193326,0.9065859929610748
Snapchat,54,90.99233390660278,1174,45-54,9.075374979122667,1.2919357712504973
YouTube,30,27.108130015858066,6042,25-34,8.970847468080981,3.1529485045077585
TikTok,31,49.951992243605424,10363,35-44,5.807524698155139,3.6405837536649135
Facebook,16,91.3026303309888,70706,55-64,5.557294465838646,1.4589062399128996
TikTok,24,19.749022639962234,3273,35-44,3.117182473513683,2.158770502130732
YouTube,47,71.36844279046903,38332,45-54,9.277203504887225,3.2149773432141284
Instagram,49,84.05027419997396,42014,45-54,1.650910449156211,1.1775469593328143
TikTok,32,18.161646256468735,81585,18-24,7.910523541701984,0.29883138802775855
YouTube,38,46.62109602907326,78292,45-54,3.392335408232648,2.5270717275685364
Instagram,33,43.76018103056539,4000,45-54,9.489485440493864,1.818734520934737
Instagram,27,62.784562588034014,47973,18-24,2.1024021130816006,0.8645421175887318
Snapchat,19,28.38136777334721,82896,25-34,4.33101766737911,2.638900210913051
Snapchat,37,53.30075152636356,84119,55-64,8.322983489763601,1.6372840430401778
Instagram,54,63.874956339010055,47100,18-24,2.190238869487983,2.2730466061766608
Facebook,22,98.87390710102183,90271,35-44,5.333626335941552,0.4959457743632263
Instagram,28,30.621329653239737,13565,35-44,2.708828329554602,4.427179895395218
YouTube,15,36.810869638887866,60479,45-54,9.15888838049246,3.902954863801114
Instagram,2,29.87172180490397,69216,45-54,8.971161303513975,3.921002499933532
Facebook,36,73.73246902982412,4917,45-54,9.62086653419114,2.12816933067528
YouTube,16,69.93770305693462,8361,25-34,9.158768243693647,4.778335853321235
Instagram,58,79.36785999425439,54282,25-34,8.523245530675666,4.9058848934655215
TikTok,32,36.97227672383853,14193,55-64,8.423704060155693,3.38463927430562
YouTube,23,68.99250465803436,10158,25-34,8.820416541577897,0.4497975613463189
YouTube,36,51.75923216783393,3285,18-24,7.862495281934549,0.20132792746329697
Snapchat,30,76.03473662004838,2561,55-64,2.7055086534374215,0.19735582780495425
Snapchat,4,88.29622136320181,27294,35-44,7.572785653670419,4.761468593505006
TikTok,52,85.72667225393246,23083,18-24,5.976102746366194,1.9592743074043981
TikTok,55,43.03803423429485,54873,55-64,7.5446064724380895,2.0602552667529745
Facebook,33,44.19722746106185,97889,18-24,3.8914283594628083,4.045438494283649
Facebook,56,38.75118225105065,54626,45-54,7.165507864248944,4.079045119518961
Facebook,54,28.142955516069634,38080,35-44,5.373366737475559,3.5147742562440256
Snapchat,41,16.158031297847888,88513,55-64,4.830769488585635,0.7338857256782719
YouTube,26,73.4197710048972,57278,55-64,3.261319601796744,1.519128115240421
Facebook,51,85.89221575993092,93016,55-64,4.816630325976476,3.091800662461287
Facebook,22,81.72528785158738,56691,35-44,9.712554939029719,1.6221036866949472
Instagram,52,38.30014594731894,53596,25-34,7.162628675960688,3.313466249638557
YouTube,53,15.725565145993308,12886,45-54,5.037298229408507,1.288852722502031
YouTube,3,95.3580461790461,82741,18-24,5.0619527514490565,4.4987526194327225
Instagram,12,86.16456796668531,8024,35-44,1.4217041513361917,4.39185320820994
Facebook,47,79.45541628199283,83989,18-24,3.1026296862590916,1.1927311598438806
YouTube,6,75.78632513028728,51937,55-64,7.937842753837149,2.3424603818277268
Instagram,32,81.36901437570634,3728,18-24,2.9738115053543135,0.6358304661371678
TikTok,43,60.03889386471633,43262,45-54,9.697944560501384,1.8083723020154863
Instagram,52,51.77621901814855,98293,18-24,2.9196133352755584,2.365909349205687
TikTok,30,63.32004183666664,10574,55-64,5.762025300011617,0.9923878996107148
YouTube,59,65.96058808580307,2786,25-34,6.488401946399412,0.6129045484570623
TikTok,7,21.324074713643956,48989,55-64,3.7539144441315755,4.221548927948069
Instagram,38,90.26571652381608,13249,55-64,7.928207632839515,0.11538190833520055
Snapchat,1,12.90617805087146,74890,35-44,5.356179621164623,1.259258291644989
Instagram,8,73.79548942975987,67536,18-24,7.595198262731994,4.003972318678861
Instagram,31,70.14741021100333,96814,55-64,9.466343590420264,1.2977944934063002
Facebook,10,22.44091004906239,85097,55-64,9.275664085034654,0.3348985213328629
Instagram,35,70.94524809852328,93369,25-34,9.059452758360496,3.266828331644705
Instagram,56,27.323912471878092,55390,55-64,5.799404275348887,2.980992029899935
Instagram,21,82.09240182008995,8163,18-24,9.560782435391953,1.3369125197488243
YouTube,18,91.8659328689079,52520,55-64,6.715638364149497,0.30348438517683446
Instagram,22,98.01210694176152,11083,55-64,6.015768406289568,3.3479767849211672
YouTube,26,96.78447647618943,21398,45-54,6.614520707178968,0.6859300511235251
TikTok,23,66.7978672461532,78322,45-54,4.640391076895438,1.0624307114682356
TikTok,45,91.67789888363951,19838,25-34,9.33722848944329,2.278517714656754
YouTube,10,99.45972360803746,43333,35-44,8.13648741981173,3.2281145171439105
TikTok,46,53.56842428212199,18193,25-34,1.696019093508072,0.7775812016620071
Facebook,44,51.51729166718028,98901,55-64,7.205327790727572,4.068182986599939
Snapchat,23,63.427507185380996,69799,25-34,4.584344244481608,4.164379054993233
YouTube,54,68.79697982297932,82767,55-64,8.619535085935116,3.0382198589592995
YouTube,58,37.8675952327367,95068,45-54,3.05671304306862,2.266776248651779
Facebook,37,66.78018864527107,92099,35-44,6.07622460675742,1.666148696391777
YouTube,25,85.8125220678173,41805,55-64,3.6570264377988204,0.7714255610867169
Snapchat,59,17.47925791906549,87904,55-64,8.487534862973455,2.188511796809012
Instagram,1,23.016434595472298,90381,35-44,3.033424815683471,2.254430108523472
TikTok,26,17.508094069188886,36755,18-24,2.1594969845248198,1.57768826551101
Instagram,9,57.67482227519752,57714,25-34,4.91738063295844,4.5727394940673145
Snapchat,55,42.602323873383014,25114,35-44,7.0957302030893,1.831107275656231
TikTok,16,63.134320347489194,56358,25-34,3.6943971379840543,0.851892105276087
YouTube,33,54.0546899476813,70248,45-54,5.524772480951729,2.8801665041035562
Facebook,49,19.299067364438883,77467,25-34,5.908120306436222,1.16654063693688
TikTok,12,62.047669432888945,48623,45-54,1.4335423215889587,1.2767594663126094
Facebook,47,77.15354915030917,66500,25-34,5.49483730079417,1.1698499732728886
TikTok,15,84.18980533436383,16694,25-34,8.745475247882101,3.0338633440498133
Facebook,40,67.34822986998869,27861,18-24,1.0421330530770194,2.3135957875776594
Facebook,43,90.35969152570875,29690,25-34,3.5242388947691032,4.251488462431552
YouTube,49,45.759894924126876,76443,35-44,9.447827242690096,3.1689968325353806
YouTube,39,71.2154735487868,30875,25-34,3.720472823084574,0.9190690347510219
TikTok,47,70.97804920624733,27709,18-24,5.688138407749348,0.7965041410426833
Instagram,46,61.93556060412137,25881,25-34,9.446605447937285,0.9272016160104316
Instagram,17,51.720497981171526,85330,45-54,9.526091036602706,3.1311289765335446
Instagram,19,52.825637703236666,3436,45-54,5.493742960198196,4.668928730157335
Facebook,29,57.97085518635138,58165,45-54,2.2797213754771795,1.2722332753256222
Snapchat,1,55.46764869729894,73933,25-34,4.404332486422357,3.5486845209923206
YouTube,33,96.92171866004158,48471,45-54,7.200934032415866,0.7145786030376773
TikTok,3,30.361045675066364,97550,55-64,1.9981298468351554,2.7963859801570172
Instagram,49,26.3027324950962,68201,18-24,3.991364724081271,0.8477380732032506
Facebook,19,40.70484060791442,63722,18-24,4.151615034459676,3.909729553981797
Facebook,38,97.8445247952794,74329,35-44,3.6216609894872027,3.1722178157551686
TikTok,48,58.245051105176394,54004,55-64,7.681072766903531,2.619189701974828
Instagram,17,74.54455190444847,37167,18-24,3.5659800476255983,2.189136505194083
Instagram,38,68.15121494426437,43014,25-34,6.031921057371645,4.888694943229036
TikTok,27,21.89401688005109,55538,25-34,8.507205018535663,0.10853590526457489
TikTok,7,81.24600562591384,28892,35-44,6.539777870449538,2.984941291793603
Snapchat,52,49.695561069689774,34139,55-64,9.852153868092918,0.526450403328992
Facebook,12,62.65011734340365,37345,55-64,8.510508149785842,3.841938166862703
Snapchat,2,54.4642780100299,29395,25-34,3.866313122756871,2.4261292615183203
Snapchat,52,25.82108077557368,71126,18-24,5.090695050100532,1.9855802310213
YouTube,2,37.92986620885266,14154,18-24,5.397875477849534,4.028886442882359
TikTok,26,20.93578952287732,80025,18-24,3.6080861964140327,0.4931478063661663
Snapchat,45,57.4448217537634,40982,35-44,2.02386725917332,0.1500395759160505
Facebook,21,82.29726450615365,16289,35-44,3.4568291304731704,0.8023192683501861
Snapchat,39,77.33918361994905,72810,45-54,8.772159160117308,0.3688448684189629
TikTok,13,53.84069239572537,41265,55-64,9.579717869378392,2.8626658977164743
Instagram,6,20.123283606629364,72461,25-34,3.0238169886302435,2.118214501866538
Facebook,39,23.91976630679182,7706,18-24,3.1252130623748586,2.3670196487511865
TikTok,52,67.37625464192743,57527,25-34,9.550430521402848,1.2630898121613419
TikTok,19,58.53631426953204,96124,35-44,5.197728408336584,2.2009050555653698
YouTube,25,95.82561367542979,97962,25-34,2.0225932899882593,4.225646035669067
Facebook,36,48.96767787381737,47454,35-44,1.6811497747651742,2.2069117678299177
Facebook,37,55.876838637491716,64718,55-64,7.4646841091362734,2.2330341959942444
TikTok,41,24.77181855612249,20105,35-44,1.3879140818061624,1.3097088638874892
TikTok,14,21.185619949529297,99537,35-44,3.056877074719245,0.13408763236454246
Instagram,47,58.51217308292448,60214,55-64,5.423377851574704,1.0157780869876571
Instagram,37,23.037465771072377,46680,25-34,8.047135278747746,0.7325739482897361
Snapchat,28,66.57832602169518,75540,45-54,4.322399577860733,1.575305550661028
Instagram,20,66.07440482368943,94526,18-24,2.8479853278820717,4.37740345821513
Instagram,2,34.658455671622974,7184,18-24,1.583376284166583,0.5918486444034009
YouTube,38,16.83372845142615,53484,25-34,3.2790422525707905,3.0045014388535063
YouTube,40,93.18545570566476,20851,25-34,6.644886709171662,3.1493705994010526
Instagram,55,92.32384033901388,84725,18-24,1.471371025462991,0.524445127659691
TikTok,31,15.485068944229358,4633,25-34,7.649122439848474,3.0979513221377366
TikTok,28,21.90670317106039,9712,55-64,5.960551138852962,3.56833349798552
Snapchat,39,84.69771495475631,6841,25-34,2.8293790827387104,0.16391183147280333
Instagram,49,81.81630205021975,58592,25-34,7.693535162332946,4.884314258440731
Snapchat,55,61.08828007179544,54297,25-34,7.951893891535265,2.7672733833834893
